artist.hotttnesss,artist.id,artist.name,artist_mbtags,artist_mbtags_count,bars_confidence,bars_start,beats_confidence,beats_start,duration,end_of_fade_in,familiarity,key,key_confidence,latitude,location,longitude,loudness,mode,mode_confidence,release.id,release.name,similar,song.hotttnesss,song.id,start_of_fade_out,tatums_confidence,tatums_start,tempo,terms,terms_freq,time_signature,time_signature_confidence,title,year,,,,,
0.536219993,ARIH5GU1187FB4C958,Silverchair,post-grunge,4.0,166,0.98363,284,0.31572,213.13261,0.0,0.767768809,7.0,0.0,37.15735675013362,Newcastle,-63.933357868519515,-5382,1,0.0,284195,Freak Show,ARXDFN01187B9AE80E,0.738814996,SORKKTY12A8C132F3E,203372,169,0.31572,91922,dance pop,0.998639971,4.0,357,The Door,1997,,,,,
0.379671125,AROUOZZ1187B9ABE51,Willie Bobo,,0.0,329,2.0182,513,0.32327,197.40689,0.0,0.588827101,0.0,676,40.79195,"New York, NY [Spanish Harlem]",-73.94512,-13984,1,602,59744,Willie Bobo's Finest Hour,AR1N6N61187FB4E25E,0.277188433,SOHMWJD12A6D4FAB76,187559,867,0.32327,80391,dance pop,0.965406124,3.0,874,Dichoso,0,,,,,
0.710879071,ARUTEVU1187B9ACAF9,Lifehouse,,0.0,25,0.29105,546,0.29105,215.82322,0.0,0.820072418,1.0,375,34.05349,"NORTH FORT MYERS, Florida",-118.24532,-4176,0,459,297944,Lifehouse,AR07SOR1187FB46179,0.661576692,SOQLWQU12A8C13C87E,203.9,749,0.29105,164002,dance pop,0.99955727,4.0,0.0,Better Luck Next Time,2005,,,,,
0.303618163,ARB5S4L1187FB4AD20,Carlos Ponce,,0.0,15,0.87422,1.0,0.26867,223.60771,229,0.603550952,5.0,791,37.15735675013362,Not available,-63.933357868519515,-6804,1,515,157882,La Historia,ARAUEGC1187B9A1C17,,SOVRVBI12A8C13AA09,214013,665,0.11575,98501,dance pop,0.86803755,4.0,786,Todo Lo Que Soy,1999,,,,,
0.545571961,ARLUF1T1187FB3603B,Ricardo Arjona,,0.0,42,1.4879,478,0.18062,219.68934,78,0.630550568,0.0,724,37.15735675013362,Not available,-63.933357868519515,-10208,1,0.74,786584,Solo,ARKKWTD12086C16221,0.645159447,SOPHJIS12AC3DF5FA3,213.2,733,0.18062,93376,dance pop,0.892843,3.0,448,La mujer que no sone (Album),0,,,,,
0.377849173,AR7MNIX1187B9A2A68,Tyrone Wells,,0.0,21,0.20218,933,0.20218,252.65587,3553,0.689793071,1.0,561,34.05349,California - LA,-118.24532,-7825,0,536,384801,Hold On,AR8897W1187B9B3AE6,0.722844728,SOSAFCZ12AAFF41CD4,249678,942,0.20218,151699,dance pop,1.0,4.0,831,Baby Don't You Change,2005,,,,,
0.542289933,AR4GAFY1187B9B639D,B.B. King,jazz and blues,1.0,99,0.6488,0.39,0.24965,237.66159,0.0,0.7087354,2.0,755,37.15735675013362,"Memphis, Tennessee",-63.933357868519515,-4651,1,504,460183,Hurricane Relief: Come Together Now,ARAYCK21187B98EBFD,,SOAEUQV12AB01813F8,235096,875,0.24965,151284,dance pop,0.903831242,4.0,162,Early In The Morning,2002,,,,,
0.341288723,ARY4M3J1187B9AC94C,John Sebastian,american,1.0,116,3.55274,991,2.38975,189.51791,2519,0.518743959,0.0,644,53.79449,Leeds,-1.54658,-19944,1,0.77,387596,Tarzana Kid,ARSZWK21187B9B26D7,0.0,SOWENLZ12AB017F81F,181365,568,2.09103,103666,dance pop,0.994543804,3.0,1.0,Sportin' Life,0,,,,,
0.267124867,ARD7U0O1187FB5531A,Andre Verchuren,,0.0,0.0,0.1059,0.0,0.1059,153.25995,0.0,0.360729206,5.0,647,49.34463,Neuilly-sous-Clermont (Oise),2.40955,-12187,1,458,271042,Tango Pour Madameon,AR4I72F1187B9A0D85,,SOTWWLY12A6D4FAF77,147.76,221,0.1059,197704,dance pop,0.884635252,1.0,0.0,Valse Des Montagnes,0,,,,,
0.455825979,ARBD4QW1187FB42153,Scar Symmetry,melodic death metal,1.0,7,2.62258,497,1.53692,237.84444,3117,0.718381342,1.0,651,62.19845,Sweden,17.55142,-3492,1,272,263504,Holographic Universe,ARGJLIC1187B9B6CDB,0.71010151,SOZSSCO12AF72A554D,233674,349,1.35642,110107,dance pop,1.0,4.0,853,The Three-Dimensional Shadow,2008,,,,,
0.484124713,ARDPFGP1187B98A58A,Concretes,rock and indie,1.0,7,0.88249,645,0.21379,204.85179,0.16,0.693258488,2.0,579,59.33217,"Stockholm, Sweden",18.06243,-11112,1,629,345367,Hey Trouble,AR43QZX1187B98D2F6,0.48306456,SOHOZCG12A8C13EB23,191083,939,0.21379,89676,dance pop,0.963612169,4.0,1.0,Souvenirs,2007,,,,,
0.332970152,ARZ39UI1187B989289,Izzy Stradlin And The Ju Ju Hounds,,0.0,132,3.81483,311,2.99051,267.65016,8.11,0.489629327,7.0,781,37.15735675013362,Not available,-63.933357868519515,-10097,1,612,55888,Izzy Stradlin And The Ju Ju Hounds,ARJMHAA122BCFC8C4D,0.537503904,SOHPTTD12A6D4F6FE6,263784,61,2.99051,150404,dance pop,0.892352697,4.0,0.0,Train Tracks,1992,,,,,
0.348164621,ARA7LD41187FB4DC0C,Don Campbell,,0.0,114,0.72072,605,0.34004,223.29424,2473,0.497655378,1.0,35,37.15735675013362,Not available,-63.933357868519515,-6.87,0,0.32,445244,Reggae Hits Vol. 35,ARU70PY1187B98F00F,0.417313803,SOUQYAU12AB0181058,220642,605,0.15349,157897,dance pop,0.988052595,4.0,284,Unchain Us,0,,,,,
0.463025076,AR681HS1187FB5BBFE,David Lynch,jazz,1.0,146,0.45837,763,0.45837,214.04689,0.0,0.56681391,8.0,643,37.15735675013362,California,-63.933357868519515,-9214,1,527,464778,Good Wood,AR1PCLK1187FB5BBFF,,SOQJGUH12AB018410B,200858,486,0.27659,166929,dance pop,0.887767463,7.0,214,Carry The Light,0,,,,,
0.401050646,ARH0ZIQ1187B99EC94,Cotton Candy,,0.0,39,0.85434,1.0,0.42071,269.7922,3.1,0.559088469,11.0,7,37.77916,California - SF,-122.42005,-8796,0,269,777566,Top-Notch & First-Rate,AROOF4D1187FB57DC1,,SOTSVBB12AC3DF9F77,269792,1.0,0.20443,139026,dance pop,1.0,4.0,1.0,Hot Weiners (All The Way),0,,,,,
0.350349277,ARSPUHE1187B99DB8A,Frank Marino & Mahogany Rush,,0.0,0.04,1.92021,0.7,1.47717,336.79628,2763,0.477295629,2.0,684,37.15735675013362,Not available,-63.933357868519515,-8978,1,504,283653,Tales Of The Unexpected,ARYCP7D1187B99516B,,SOLCFZV12A8C131BB7,336796,59,1.33093,139499,dance pop,1.0,4.0,0.0,Down_ Down_ Down,0,,,,,
0.312432868,ARIXGOC1187FB54F4B,John Wayne,actor,1.0,47,0.50148,443,0.1221,192.70485,0.0,0.496333302,1.0,0.0,37.15735675013362,Not available,-63.933357868519515,-9947,1,0.0,186311,1985 Sleng Teng Extravaganza,ARGBP831187B9AF8E5,,SOFLHNX12A8AE4630C,186578,1.0,0.1221,160663,dance pop,0.983099054,4.0,646,Call The Police,0,,,,,
0.334749431,ARPRQSD12086C16679,The Incurables,,0.0,45,1.16561,532,0.22341,187.97669,183,0.45430156,2.0,692,38.2589,Missouri,-92.43659,-10085,1,856,588642,Fade,ARJFJIN11E8F5C0FEA,,SOAKFDN12AB018A37A,183281,1.0,0.22341,63359,dance pop,1.0,5.0,1.0,Scared,0,,,,,
0.423808444,ARQQP3Z1187FB5707B,Bert Kaempfert,german,1.0,332,0.39479,0.0,0.39479,184.31955,3326,0.541033427,5.0,411,53.55334,"Hamburg, Germany",9.99245,-20282,0,0.46,47326,Orange Colored Sky,ARJUNZD1187B9A5DAE,0.0,SOZFJLR12A6D4FB512,175961,94,0.15933,118971,dance pop,0.986837479,4.0,266,Don't Go,1996,,,,,
0.398633286,ARY0W1O1187FB5B8C0,H-Town,,0.0,106,0.48375,532,0.12584,249.91302,461,0.614275843,6.0,526,29.76045,Houston,-95.36978,-3.46,0,376,256249,Imitations Of Life,ARL6HUT1187FB4D9C2,0.264771972,SOSHFFL12A8C13438E,228194,255,0.12584,167988,dance pop,0.90138331,4.0,348,She's Actin Bad,0,,,,,
0.26969355,ARW1BRR1187B996332,Voyager Series,,0.0,543,0.68495,543,0.68495,103.73179,0.0,0.327675437,0.0,537,37.15735675013362,Not available,-63.933357868519515,-24327,1,678,240472,Celtic Harp,ARDFFAX122BCFCA78E,,SOMUQUB12A8C132AD9,96212,321,0.31741,71308,dance pop,1.0,1.0,592,The Harp That Once Through Tara's Halls,0,,,,,
0.317229904,ARW6LIW1187B9966CD,JERRY WALLACE,,0.0,108,0.68256,547,0.12652,180.50567,259,0.428040041,9.0,392,39.10295,"Kansas City, MO",-94.58306,-14794,0,453,453776,Jerry Wallace's King Of The Mountain,AR0X3JJ1187FB3A9A7,0.253834736,SOEAYQZ12AB0186BB1,173697,547,0.12652,219298,dance pop,1.0,4.0,451,You'll Never Know,0,,,,,
0.481339309,ARVUN5F1187FB4CCC7,Beenie Man Featuring Janet Jackson,soul and reggae,1.0,51,0.91553,1.0,0.33221,215.90159,0.31,0.729212274,1.0,0.0,37.15735675013362,"Kingston, Jamaica",-63.933357868519515,-4475,1,0.0,277594,Feel It Boy,ARMPQIE1187FB3D4EB,,SOBGXEU12A8AE45903,212759,1.0,0.03982,102828,dance pop,0.948010911,4.0,1.0,Feel It Boy (Deep Dish Danchall Remix) (Feat. Janet Jackson),2002,,,,,
0.394289662,ARLV8S31187B988B71,Georges Brassens,french,4.0,152,0.53637,919,0.05926,184.76363,311,0.6334089,1.0,636,46.71067,"Si?1/2, France",1.71819,-11242,0,482,497348,Georges Brassens-N 4,ARVEJ9M1187FB4DC44,,SOATZSD12A8C134212,181685,0.0,0.05926,126.31,dance pop,1.0,5.0,326,"AuprA""s De Mon Arbre",1956,,,,,
0.37629757,ARG37DA1187B9A47FF,Morgion,doom metal,1.0,234,1.57817,814,0.53748,341.68118,467,0.506114299,10.0,803,37.15735675013362,Not available,-63.933357868519515,-7422,1,623,530863,Morgion,ARTEIN91187B9A375E,0.499861286,SOHUDTL12AAFF43497,330252,182,0.26956,112063,dance pop,0.939722609,3.0,167,Basking Under a Blacksun Dawning,1997,,,,,
0.448593803,AR1DLF21187FB3CBF0,4Him,,0.0,65,2.30895,314,1.65279,238.49751,0.0,0.565089892,2.0,297,37.15735675013362,Not available,-63.933357868519515,-10996,1,482,580619,The Basics Of Life,ARSA3561187FB58C37,0.265861049,SOGZANN12AB018736A,219156,585,1.65279,182247,dance pop,1.0,4.0,335,Freedom,0,,,,,
0.310920963,ARANDRM1187B98B446,Wild Horses,,0.0,381,0.54385,1.0,0.54385,338.28526,0.52,0.598643696,0.0,1.0,37.15735675013362,Not available,-63.933357868519515,-8527,1,0.86,372988,Rolling Stones Instrumental Renditions,ARN1D1B1187FB53D83,0.232166792,SOVDTAP12A8C13FE3D,329776,893,0.27086,111989,dance pop,0.92244627,4.0,0.92,Let It Bleed,0,,,,,
0.310298996,ARU2JAB1187FB50C72,David Meece,,0.0,662,0.40724,0.74,0.40724,211.17342,4116,0.470414614,11.0,746,37.15735675013362,Not available,-63.933357868519515,-13506,0,754,773851,David,AR5OQRN1187FB57299,0.0,SOPYZWR12AB0187A36,203.72,39,0.40724,81404,dance pop,0.965969042,4.0,153,Touch My Hand [Remastered],0,,,,,
0.382593001,ARRT66G1187FB3DDF9,Freddie King,classic pop and rock,1.0,0.02,0.66631,779,0.21993,286.82404,0.0,0.609636698,9.0,548,37.15735675013362,"Gilmer, TX",-63.933357868519515,-6615,1,458,28325,King Of The Blues,ARGRWEZ1187B9AC382,,SOJBCMD12A6D4F68B5,283074,603,0.07114,134741,dance pop,1.0,4.0,0.0,Hide Away,1960,,,,,
0.362902986,AR6QQY41187B990574,Danny Wilson,classic pop and rock,1.0,949,0.71513,949,0.71513,167.13098,4673,0.559991415,11.0,698,56.46137,"Dundee, Scotland",-2.96761,-11053,1,605,160060,Bebop Moptop,AROXQGK1187FB4560B,,SOCUSNQ12A8C138A86,153617,96,0.40832,91256,dance pop,0.91052814,1.0,0.0,Never Gonna Be The Same,1989,,,,,
0.279483127,ARZ78EG1187FB4638E,Malefaction,,0.0,0.32,0.62372,0.32,0.62372,34.61179,0.2,0.39821877,8.0,285,37.15735675013362,Not available,-63.933357868519515,-3.93,1,563,254896,Crush The Dream,ARRRD8D1187B990B5D,0.0,SOABPYH12A8C13CC48,34612,139,0.13386,84303,dance pop,1.0,1.0,0.0,Beothuck,0,,,,,
0.417846148,ARW1WST1187FB384DA,Jope Ruonansuu,finnish,1.0,77,1.19346,492,0.39748,126.69342,0.0,0.464362591,2.0,568,37.15735675013362,Not available,-63.933357868519515,-4762,1,555,768012,Kaikkien aikojen parhaat -45 klassikkoa - Aattelepa ite,ARJVJYJ1187FB3FB65,,SOVTAOG12AB018B126,126693,0.0,0.19863,86992,dance pop,1.0,4.0,391,Uu-Pee-AmmA$?t,0,,,,,
0.304911912,ARRBINW1187B98AE6D,Marcie Blane,,0.0,28,0.20998,1.0,0.20998,139.83302,154,0.421181869,0.0,0.0,40.65507,"Brooklyn, NY",-73.94888,-9737,0,0.0,448416,Bobby's Girl - The Complete Seville Recordings,ARXY7M01187B9B7611,0.0,SORWXCN12AB01811BC,131384,1.0,0.20998,102881,dance pop,0.95187615,7.0,566,After The Laughter,0,,,,,
0.359542313,ARUDY181187B9B5F49,Charlie Walker,,0.0,68,0.40082,994,0.40082,124.76036,126,0.536546302,7.0,3,31.03896,"Collins County, TX",-93.97961,-17913,1,144,469688,Charlie Walker's ''T'' For Texas,ARD1K3F1187B98A141,,SOVAZZK12AB018935A,117708,418,0.21402,161533,dance pop,1.0,4.0,652,That Little Ole Wine Drinker Me - Original,0,,,,,
0.425450614,AR0WGXC1187B9AAC99,Slum Village,,0.0,0.0,1.3163,2,0.05726,204.38159,3.93,0.674839436,0.0,15,37.15735675013362,Detroit MI,-63.933357868519515,-7941,1,268,715113,Fantastic Vol. 2.10,AR4WHYC1187B9896E7,0.270775999,SOJXYUF12AB0188969,191431,933,0.05726,94495,dance pop,1.0,4.0,199,CB4 (Instrumental Mix),0,,,,,
0.593808365,ARSE5NP1187B9B98AB,Twista,hip hop rnb and dance hall,1.0,0.14,0.79782,0.0,0.19232,163.39546,0.0,0.889613555,7.0,0.02,37.15735675013362,"Chicago, IL",-63.933357868519515,-9632,1,275,347138,The Black Jason Of Rap,ARUZRFN1187B98AC05,,SODWYJL12A58A7BCE4,149879,526,0.0387,100016,dance pop,0.949489324,4.0,862,Pop Pop,0,,,,,
0.383524247,AR2J2WF1187FB46271,Francis Dunnery,,0.0,66,0.32644,298,0.32644,277.08036,0.0,0.54858513,7.0,543,54.48303,"Egremont, Cumbria, England",-3.53444,-13095,1,469,19601,Hometown 2001,ARL2M1Y1187FB3A940,0.366495134,SOQMFPS12A6D4F76D7,277.08,0.33,0.32644,84186,dance pop,1.0,7.0,0.44,Grateful & Thankful,0,,,,,
0.350327605,ARK2G5U1187FB46B34,Perrey And Kingsley,classical,1.0,1.0,0.2535,1.0,0.2535,137.19465,171,0.530605798,7.0,209,37.15735675013362,Not available,-63.933357868519515,-11382,1,341,492999,The Out Sound From Way In!,ARIYWMF1187FB42323,0.424090811,SONMMMW12AB017DACF,129509,1.0,0.2535,125767,dance pop,0.995553751,1.0,0.0,The Minuet Of The Robots,1968,,,,,
0.274816276,ARGNQED1241B9C4237,Youves,,0.0,426,0.46225,911,0.46225,100.20526,0.0,0.520530444,1.0,434,37.15735675013362,Not available,-63.933357868519515,-6885,1,335,456141,Cardio-Vascular,ARJSR5T11C8A415FC5,0.38293509,SOZOTQZ12AB0187D9A,100205,996,0.23985,134104,dance pop,1.0,4.0,0.0,Another Djemba Djemba,0,,,,,
0.279642625,AR6W9T51187B9A8B8E,Maurice Larcange,,0.0,9,0.73481,0.58,0.73481,276.53179,2258,0.360241801,4.0,177,37.15735675013362,Not available,-63.933357868519515,-12.35,1,293,386702,Joue Legrand & Becaud,ARHSS201187B98A8CC,,SOFBRDB12AB017F2C2,266.31,181,0.39032,84133,dance pop,1.0,4.0,777,Je T'Appartiens,0,,,,,
0.311559176,ARQVLQJ1187B98F11F,Mau Mau,,0.0,22,0.15945,895,0.15945,285.1522,305,0.439907658,10.0,187,37.15735675013362,Not available,-63.933357868519515,-7613,0,308,56247,Made In Italy,AR426QR1187FB4546C,0.0,SOPESRK12A6D4F8B92,285152,458,0.15945,182198,dance pop,0.984512778,4.0,683,Paseo ColA2n,2004,,,,,
0.30174491,AR4IFI31187FB3A953,Cats In Boots,,0.0,35,1.00938,0.0,0.28628,208.79628,967,0.384681057,8.0,752,37.15735675013362,Not available,-63.933357868519515,-5602,1,714,460878,Kicked And Klawed,ARC6NJW1187B9A080E,0.582285532,SORIYMI12AB0185013,205973,316,0.10573,167142,dance pop,0.860266533,4.0,0.0,Shotgun Sally,0,,,,,
0.434976032,ARMH10M1187FB4184F,Firehouse,,0.0,271,1.91258,857,1.1851,285.3873,0.0,0.65103938,1.0,0.01,37.15735675013362,Wisconsin,-63.933357868519515,-10181,0,0.25,283059,Firehouse,ARDVZTE1187FB5A0A1,0.55823696,SOHIWMN12A8C1315B6,277809,138,1.0001,169866,dance pop,0.849958662,3.0,306,Rock On The Radio,1990,,,,,
0.340915136,ARZQPE11187FB40939,The Panic Channel,,0.0,13,0.83809,1.0,0.4309,227.99628,138,0.607615491,9.0,43,37.15735675013362,Not available,-63.933357868519515,-3229,1,262,46254,(ONe),AR7BFQN1187FB4CD43,0.531722098,SOVXGLT12A6D4F952C,211.18,1.0,0.2268,147975,dance pop,1.0,4.0,866,Awake,2006,,,,,
0.415937641,ARYZV2X1187B997BE7,Chris Standring,production music,1.0,0.1,1.19424,733,0.24058,256.49587,235,0.564710159,0.0,847,37.15735675013362,California - LA,-63.933357868519515,-9339,1,744,819293,Groovalicious,ARNMEN31187B98E773,0.642091038,SODPMBU12A58A7B076,243345,818,0.24058,111039,dance pop,1.0,4.0,0.63,Fat Tuesday,2003,,,,,
0.375494484,ARF1E421187B9AF8C4,El Gran Silencio,,0.0,44,1.44902,923,0.40078,249.25995,0.0,0.639883304,3.0,0.05,37.15735675013362,Not available,-63.933357868519515,-6.57,1,338,35114,Super Riddim Internacional Volumen 1,AR5U53D1187FB37654,0.319565987,SONCUSG12A6D4F9316,242486,159,0.40078,115005,dance pop,0.977692519,4.0,669,Recordar Es Vivir,0,,,,,
0.0,ARBXODO1241B9C6C6F,Ismael DueA+-as,,0.0,496,2.37075,0.24,1.78312,537.25995,2078,0.374938856,5.0,0.53,37.15735675013362,Not available,-63.933357868519515,-17495,0,541,90459,Diversions,ARPTFSQ122988F0D47,0.0,SOWMUWV12A8C132F2B,502892,446,1.48706,100275,dance pop,1.0,4.0,679,You do something to me,0,,,,,
0.297809313,AR1F3IJ1187B9980B4,The Galactic Heroes,,0.0,735,0.08148,735,0.08148,120.86812,61,0.432323768,9.0,591,37.15735675013362,Not available,-63.933357868519515,-10.33,1,536,457510,How About San Francisco?,ARGGPT11187B98D573,0.288481643,SOQCSHQ12AB0182F0F,120868,0.39,0.08148,187323,dance pop,0.899347148,1.0,0.0,Cherokee,2000,,,,,
0.370628892,ARLAEJO1187B98DB85,FU-Schnickens,,0.0,311,1.05525,1.0,0.46009,276.94975,421,0.512687131,11.0,512,37.15735675013362,Not available,-63.933357868519515,-9716,0,669,302144,Greatest Hits,ARC6HJB1187FB3793B,0.606807293,SOQORHS12A8C13B8BD,266217,1.0,0.15774,102739,dance pop,0.86579823,4.0,1.0,Heavenly Father,1992,,,,,
0.360145057,ARKJVHY11E2835E76B,Sonny Terry & Brownie McGhee,,0.0,0.86,0.30168,0.86,0.30168,182.69995,235,0.517126315,10.0,788,37.15735675013362,Massachusetts,-63.933357868519515,-18526,1,531,91292,Sonny Terry & Brownie McGhee_ Vol. B (1941),ARRU9GR1187FB43F56,0.0,SOUESGM12A8C136D78,177197,1.0,0.30168,108188,dance pop,0.956131248,1.0,0.0,Try Me One More Time,0,,,,,
0.341376268,AREB22L1187B9A4BCE,Bad Azz,,0.0,197,0.25746,904,0.25746,237.7922,2252,0.552053803,5.0,228,37.15735675013362,Not available,-63.933357868519515,-5345,0,371,22455,Personal Business (Explicit),ARLMHFV1187B9A3833,0.265861049,SOZBDWA12A6D4F7777,229616,0.0,0.25746,120716,dance pop,1.0,3.0,1.0,When You See Me,0,,,,,
0.0,ARIYFYD1187FB3F0E5,AnanA(c),,0.0,62,0.5805,699,0.10039,409.70404,0.0,0.498537927,11.0,0.96,37.15735675013362,Not available,-63.933357868519515,-5516,1,739,730040,ANANASWORLD,ARQPQYF11F50C4BB52,0.0,SOEGCMJ12A58A7B0E6,404596,977,0.10039,125016,dance pop,1.0,4.0,266,Plastic People (Original Mix),0,,,,,
0.35045449,AREKZKE11F50C4A7D8,Rocker-T,,0.0,18,0.20459,1.0,0.20459,321.30567,171,0.517968446,1.0,0.02,44.7272,Wisconsin,-90.10126,-7253,0,194,536637,If Yu Luv Luv Show Ya Luv,ARMABEB1187B9A4F7C,0.215080319,SOFMTWO12AB0183C58,299746,868,0.20459,149939,dance pop,0.997872629,4.0,114,One Million Matches,0,,,,,
0.448459768,ARW2DG51187B9A170F,Ana Popovic,,0.0,96,0.97856,1.0,0.21383,322.66404,189,0.621616922,7.0,399,44.81187,"Belgrade, Yugoslavia",20.46414,-7737,0,264,323348,Still Making History,AR6XEHV1187FB43D1A,0.407901717,SORBDNB12AAF3B1B4E,315466,1.0,0.21383,156948,dance pop,1.0,3.0,1.0,U Complete Me (Blues Version - Bonus Track),2007,,,,,
0.148985481,AR107SB1187B9A79F9,BA(c)zu,,0.0,1,0.74577,913,0.27193,214.04689,0.0,0.373850623,6.0,38,37.15735675013362,"BA(c)zu, comme Superdupont, ne connait qu&#039;un pays : la France !",-63.933357868519515,-10696,1,311,673251,Maxi danses 59 titres,ARRPPEU1187FB54D2B,,SOLJVRY12AB018B60C,214047,784,0.27193,126482,dance pop,1.0,4.0,0.01,Viens boire un petit coup A  la maison,0,,,,,
0.378971864,ARQKXX41187FB4EB0E,Baby D,rap,1.0,105,1.28725,347,0.61666,231.18322,356,0.620868048,7.0,426,37.15735675013362,Not available,-63.933357868519515,-8029,1,583,292859,Garage Classics Volume II Summer Edition,AR58X861187FB3725D,,SOIAJRZ12A8C136212,226035,1.0,0.17344,90038,dance pop,1.0,3.0,1.0,Let Me Be Your Fantasy,0,,,,,
0.344814469,ARQDYV0119B866800F,Gertrudis,,0.0,8,1.27706,469,0.20045,215562,0.0,0.444926413,5.0,567,37.15735675013362,Not available,-63.933357868519515,-6433,1,483,137257,Teta,ARG17O11187FB4A8DA,,SOTKPYP12A8AE46BBE,210112,509,0.20045,111953,dance pop,0.956568016,4.0,1.0,La Nit De Reis,2003,,,,,
0.360829937,ARMT23H1187B995083,Emilio,,0.0,79,0.36486,759,0.36486,164.57098,131,0.576044173,7.0,0.66,29.42449,"SAN ANTONIO, Texas",-98.49462,-7453,1,632,212957,It's On The House,ARG06F81187FB35EE2,,SOWVIKJ12A8C13CE3C,146.39,952,0.16158,145343,dance pop,1.0,4.0,178,Stuck On Your Love,0,,,,,
0.315033314,ARHUEFT1187B989694,Lunasicc,,0.0,115,0.40047,844,0.40047,304.37832,182,0.450787195,1.0,525,37.15735675013362,Not available,-63.933357868519515,-8.4,1,241,457741,A Million Words A Million Dollars,ARTWSZX1187B9AEA22,0.0,SOJAXBV12AB018263D,298249,936,0.20906,105207,dance pop,0.97724156,5.0,1.0,Cheddar Chasin',0,,,,,
0.531436737,ARZXTEY1187B9997A7,Juelz Santana / Bezel,,0.0,359,1.51315,0.0,0.35222,254.51057,2.81,0.822843255,10.0,347,37.15735675013362,"New York, NY [Harlem]",-63.933357868519515,-3858,0,567,20903,What The Game's Been Missing!,ARFPPHD11F50C5122F,0.47643522,SOQDEXL12A6D4F7004,250973,69,0.05874,104.99,dance pop,1.0,3.0,792,Violence,2005,,,,,
0.329432664,ARIFOQ6119B866970E,The Fontane Sisters,,0.0,346,0.09587,888,0.09587,127.68608,189,0.359559266,6.0,386,37.15735675013362,Not available,-63.933357868519515,-8688,1,489,729249,Rock 'n' Roll Heaven - The Ultimate Collection - 125 Original Recordings,ARQLMDE1187B9948ED,0.0,SOOVGLE12AB0189FE6,120721,623,0.09587,85261,dance pop,0.805966959,4.0,763,Seventeen (Digitally Remastered),0,,,,,
0.404897336,ARPBNLO1187FB3D52F,Tiny Tim,,0.0,69,0.05647,141,0.05647,126.69342,0.0,0.593496044,2.0,527,40.71455,"New York, NY",-74.00712,-14527,1,466,667653,Tip Toe Throught The Tulips,ARUUP4L1187B9B72EB,0.0,SOTQWRG12AB0188A9E,120.32,828,0.05647,117236,dance pop,0.859456677,3.0,573,Baby Face,0,,,,,
0.578993549,ARWA6NT1187FB3F15C,The Cure,new wave,4.0,5,1.03601,676,0.13672,250.85342,119,0.81195304,2.0,215,51.11655,"Crawley, England",-0.18703,-8.19,1,426,130922,The Cure - Greatest Hits (Deluxe Sound & Vision) PAL,AR9NGD41187FB3AE2E,,SOFYIZF12A81C1FF4E,243438,911,0.13672,135038,dance pop,0.952578423,4.0,48,Cut Here,2001,,,,,
0.345800228,AR1XVTM1187B996D57,I Nuovi Angeli,,0.0,379,0.15755,1.0,0.15755,231.07873,473,0.53582261,4.0,771,44.11559,Oregon,-120.51484,-8456,1,0.56,184947,I Nuovi Angeli Cantaitalia,ARDCACM1187B98E6C8,0.426709476,SOWZBDU12A8AE48A29,222685,964,0.15755,85375,dance pop,0.97496919,4.0,352,Carovana,0,,,,,
0.449253877,AR7GOK91187FB455F5,Jean-Jacques Goldman,french,1.0,845,1.21439,286,0.19435,236.09424,0.0,0.617421407,9.0,568,48.85692,"Paris, France",2.34121,-11326,0,657,553563,Live 98 En Passant,ARTAP5C1187FB3DCB9,,SORBLTE12A8AE47D0F,233111,184,0.19435,119035,dance pop,1.0,4.0,655,La Vie Par Procuration,1985,,,,,
0.33121499,AR1DGSO1187FB59B15,Eddie Turner,,0.0,17,0.89618,779,0.2478,254.9024,6142,0.450743178,0.0,671,37.15735675013362,Not available,-63.933357868519515,-6.41,1,472,227650,Rise,AR5NRGC1187B994C77,0.0,SOMARVB12A6D4FAE82,240.35,87,0.08671,93.99,dance rock,1.0,4.0,499,Secret,2005,,,,,
0.318458623,AR76YOD1187FB46B24,Joshua Rifkin,,0.0,0.0,0.27676,0.0,0.27676,282.09587,0.0,0.44492125,10.0,765,40.71455,"New York, NY",-74.00712,-25038,1,707,129766,Scott Joplin Piano Rags,ARRTPN61187B9A3812,,SOHDWYM12A8151AF55,267825,513,0.27676,128251,dance rock,1.0,1.0,0.0,Fig Leaf Rag  (LP Version),1994,,,,,
0.307570294,AREEUJE1241B9C773F,Art Blakey's Jazz Messengers,,0.0,0.89,0.49355,745,0.04513,670.04036,0.0,0.262896412,2.0,426,37.15735675013362,Not available,-63.933357868519515,-15469,1,479,164547,Art Blakey's Jazz Messengers_ Lausanne 1960 Part 2 / Swiss Radio Days_ Jazz Series Vol.6,ARPUSQV124549A4048,,SOTZSWX12A8C13BF03,670.04,403,0.04513,144737,dance rock,0.959031375,4.0,278,A Night in Tunisia,0,,,,,
0.350285512,ARCCK7B1187B994F9D,Paul Glazby,,0.0,14,0.88178,564,0.48079,541.51791,0.0,0.522490451,9.0,72,37.15735675013362,Not available,-63.933357868519515,-8.71,1,301,797645,Beautiful,ARCN4WU1187FB3E565,0.0,SOYETRS12AB018A8F2,536967,1.0,0.28129,149864,dance rock,1.0,4.0,59,Beautiful,2001,,,,,
